synthetic_claim,text,label,speaker,subject,context,conditioning_prompt,true_counts,mostly_true_counts,half_true_counts,mostly_false_counts,false_counts,pants_on_fire_counts
"Says President Obama's Education Department is dropping $1.5 billion from the federal government to pay for his school board and staff in New York City schools, while also cutting funding at state levels across 13 states that have adopted similar policies under Trump administration. He added he wants these funds distributed by teachers themselves as well instead of through an independent committee called The Independent School District Board Commissioners' Council","Says President Obama's Education Department is dropping $1.5 billion from the federal government to pay for his school board and staff in New York City schools, while also cutting funding at state levels across 13 states that have adopted similar policies under Trump administration. He added he wants these funds distributed by teachers themselves as well instead of through an independent committee called The Independent School District Board Commissioners' Council

[METADATA] speaker: joni ernst | subject: education;federal budget | context: a debate",0,joni ernst,education;federal budget,a debate,"[CONDITION] Label: FAKE | Speaker: joni ernst | Subject: education;federal budget | Context: a debate
[CLAIM]",0.07692307978868484,0.23076923191547394,0.38461539149284363,0.1538461595773697,0.1538461595773697,0.0
"Says President Joe Biden ""is not wearing the mask in Washington, D. C., as is required by law"" and that he's now holding an interview with reporters on camera for his first day of office after taking over from Trump! He was supposed to be speaking at this event but instead got arrested because it wasn't legal under federal laws or state regulations (and) you can get into trouble if your speech gets off track","Says President Joe Biden ""is not wearing the mask in Washington, D. C., as is required by law"" and that he's now holding an interview with reporters on camera for his first day of office after taking over from Trump! He was supposed to be speaking at this event but instead got arrested because it wasn't legal under federal laws or state regulations (and) you can get into trouble if your speech gets off track

[METADATA] speaker: instagram posts | subject: facebook fact-checks;jan. 6 | context: a post",0,instagram posts,facebook fact-checks;jan. 6,a post,"[CONDITION] Label: FAKE | Speaker: instagram posts | Subject: facebook fact-checks;jan. 6 | Context: a post
[CLAIM]",0.00486223679035902,0.00486223679035902,0.024311183020472527,0.08265802264213562,0.6564019322395325,0.22690437734127045
"Says Donald Trump said ""I'm going to be the first president in American history who doesn't have an office. I will not run for re-election, even if he wins again."" He did say that his wife Michelle has been with him since 2016 and was never running or elected into any position of power during her husband's presidency but she is still alive today! She would like us all more than anyone else","Says Donald Trump said ""I'm going to be the first president in American history who doesn't have an office. I will not run for re-election, even if he wins again."" He did say that his wife Michelle has been with him since 2016 and was never running or elected into any position of power during her husband's presidency but she is still alive today! She would like us all more than anyone else

[METADATA] speaker: chain message | subject: fake news | context: a text",0,chain message,fake news,a text,"[CONDITION] Label: FAKE | Speaker: chain message | Subject: fake news | Context: a text
[CLAIM]",0.0,0.0,0.0,0.0,1.0,0.0
"Says Joe Biden said, I don't want to be president. I'm not going anywhere. He did this in 2016 and he won the election because of it! President Donald Trump is now out on vacation for his holiday weekend with family at home!👇 As you can see from today's news article, Hillary Clinton has been banned by Congress since she was elected as Democratic nominee against","Says Joe Biden said, I don't want to be president. I'm not going anywhere. He did this in 2016 and he won the election because of it! President Donald Trump is now out on vacation for his holiday weekend with family at home!👇 As you can see from today's news article, Hillary Clinton has been banned by Congress since she was elected as Democratic nominee against

[METADATA] speaker: facebook posts | subject: homeland security;facebook fact-checks | context: a text post",0,facebook posts,homeland security;facebook fact-checks,a text post,"[CONDITION] Label: FAKE | Speaker: facebook posts | Subject: homeland security;facebook fact-checks | Context: a text post
[CLAIM]",0.00997091829776764,0.020772745832800865,0.044869132339954376,0.10178645700216293,0.5857914686203003,0.23680931329727173
"Says the Iowa government has been increasing taxes for people who work in Iowa. And it's not even a tax increase, but they're raising your paychecks by $1 million or more per year and then you have no way of claiming that one dollar off. He also said he wants his state budget plan will be able (to) cover all those extra costs without any new spending cuts after last month","Says the Iowa government has been increasing taxes for people who work in Iowa. And it's not even a tax increase, but they're raising your paychecks by $1 million or more per year and then you have no way of claiming that one dollar off. He also said he wants his state budget plan will be able (to) cover all those extra costs without any new spending cuts after last month

[METADATA] speaker: pat toomey | subject: income | context: an interview with Chris Stigall on Talk Radio 1210 WPHT",0,pat toomey,income,an interview with Chris Stigall on Talk Radio 1210 WPHT,"[CONDITION] Label: FAKE | Speaker: pat toomey | Subject: income | Context: an interview with Chris Stigall on Talk Radio 1210 WPHT
[CLAIM]",0.20000000298023224,0.06666667014360428,0.2666666805744171,0.3333333432674408,0.13333334028720856,0.0
"Says Donald Trump said he would not be in office until the end of his term. He was never offered another opportunity to run for president, and that's why we don't have any candidates running under Obama. The phrase is often used as an excuse by Donald Johnson Bush Jr.'s administration when it came time President Barack Obamacare wasn’t on track because people were too scared or afraid they","Says Donald Trump said he would not be in office until the end of his term. He was never offered another opportunity to run for president, and that's why we don't have any candidates running under Obama. The phrase is often used as an excuse by Donald Johnson Bush Jr.'s administration when it came time President Barack Obamacare wasn’t on track because people were too scared or afraid they

[METADATA] speaker: bloggers | subject: fake news;punditfact | context: a blog post",0,bloggers,fake news;punditfact,a blog post,"[CONDITION] Label: FAKE | Speaker: bloggers | Subject: fake news;punditfact | Context: a blog post
[CLAIM]",0.01092896144837141,0.02459016442298889,0.032786883413791656,0.07240436971187592,0.31830599904060364,0.5409836173057556
"Says he has been a big supporter of the Small Business Administration. I'm one vote against it, and my votes are not for or in favor with his tax cuts on small businesses that have failed to pass their own legislation despite being well-funded by federal agencies like FAFSA's 401(k) plan. He has also opposed any changes proposed at City Hall where taxes were increased from $1 million per year","Says he has been a big supporter of the Small Business Administration. I'm one vote against it, and my votes are not for or in favor with his tax cuts on small businesses that have failed to pass their own legislation despite being well-funded by federal agencies like FAFSA's 401(k) plan. He has also opposed any changes proposed at City Hall where taxes were increased from $1 million per year

[METADATA] speaker: rodney frelinghuysen | subject: income;small business;taxes | context: an email newsletter",0,rodney frelinghuysen,income;small business;taxes,an email newsletter,"[CONDITION] Label: FAKE | Speaker: rodney frelinghuysen | Subject: income;small business;taxes | Context: an email newsletter
[CLAIM]",0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.0,0.0
"Says Joe Biden was given an FBI warrant to investigate the Trump Tower. He was not provided with any information about this matter, but it is now clear that he did so because of his association (with Donald) and Hillary Clintons 2016 presidential campaign in which they were both involved together on Twitter during their final days before losing everything. In November 2020; President Obama had already been informed","Says Joe Biden was given an FBI warrant to investigate the Trump Tower. He was not provided with any information about this matter, but it is now clear that he did so because of his association (with Donald) and Hillary Clintons 2016 presidential campaign in which they were both involved together on Twitter during their final days before losing everything. In November 2020; President Obama had already been informed

[METADATA] speaker: donald trump | context: a Truth Social post",0,donald trump,,a Truth Social post,"[CONDITION] Label: FAKE | Speaker: donald trump | Subject: unknown | Context: a Truth Social post
[CLAIM]",0.03696098551154137,0.08726899325847626,0.12320328503847122,0.19917865097522736,0.36960986256599426,0.18377824127674103
"A photo shows ""a man with an electric shock"" on Election Day in 2016. In the video, he is shown standing next to another person who was shot by police officers during his election day protest march from Washington DCs Capitol Hill area and then stopped at Trump rallying point for photos of him being photographed before handcuffs were put up as part Elections Integrity Act law enforcement had been authorized under this","A photo shows ""a man with an electric shock"" on Election Day in 2016. In the video, he is shown standing next to another person who was shot by police officers during his election day protest march from Washington DCs Capitol Hill area and then stopped at Trump rallying point for photos of him being photographed before handcuffs were put up as part Elections Integrity Act law enforcement had been authorized under this

[METADATA] speaker: instagram posts | subject: elections | context: a post",0,instagram posts,elections,a post,"[CONDITION] Label: FAKE | Speaker: instagram posts | Subject: elections | Context: a post
[CLAIM]",0.00486223679035902,0.00486223679035902,0.024311183020472527,0.08265802264213562,0.6564019322395325,0.22690437734127045
"Says he voted against the ethics bill. He voted for it because of his personal ties to Hillary Clinton, not her work on legislation that would have protected him from political pressure and financial incentives, but now supports this candidate as an ethical choice in politics after being elected governor with $1 million donated by Ketanji Brown Jacksons family foundation (and 20% donations) during Obama presidency years when","Says he voted against the ethics bill. He voted for it because of his personal ties to Hillary Clinton, not her work on legislation that would have protected him from political pressure and financial incentives, but now supports this candidate as an ethical choice in politics after being elected governor with $1 million donated by Ketanji Brown Jacksons family foundation (and 20% donations) during Obama presidency years when

[METADATA] speaker: ken cuccinelli | subject: campaign finance;ethics;history | context: a speech",0,ken cuccinelli,campaign finance;ethics;history,a speech,"[CONDITION] Label: FAKE | Speaker: ken cuccinelli | Subject: campaign finance;ethics;history | Context: a speech
[CLAIM]",0.13636364042758942,0.09090909361839294,0.22727273404598236,0.04545454680919647,0.4545454680919647,0.04545454680919647
"Says Republican lawmakers have been voting against Planned Parenthood for years. They've only recently started to support it, and they're now backing its expansion into every state in America -- including Alaska — where there's no medical or legal precedent that says you can't do this thing without a court order from your doctor (or) family physician. As far as I know, he said during his first term of","Says Republican lawmakers have been voting against Planned Parenthood for years. They've only recently started to support it, and they're now backing its expansion into every state in America -- including Alaska — where there's no medical or legal precedent that says you can't do this thing without a court order from your doctor (or) family physician. As far as I know, he said during his first term of

[METADATA] speaker: ted cruz | subject: abortion | context: an interview on ""Meet the Press""",0,ted cruz,abortion,"an interview on ""Meet the Press""","[CONDITION] Label: FAKE | Speaker: ted cruz | Subject: abortion | Context: an interview on ""Meet the Press""
[CLAIM]",0.05095541477203369,0.14012739062309265,0.13375796377658844,0.30573248863220215,0.29936304688453674,0.07006369531154633
"Says Donald Trump said I'm not going to let Ukraine win in the 2024 election. He also tweeted, “If I were president then they would lose and you'd have no one left over. The message was taken as an insult by Ukrainian President Volodymyr Zelenskyy who replied that it is okay for him or her if he wins but only when Putin's regime dies so we","Says Donald Trump said I'm not going to let Ukraine win in the 2024 election. He also tweeted, “If I were president then they would lose and you'd have no one left over. The message was taken as an insult by Ukrainian President Volodymyr Zelenskyy who replied that it is okay for him or her if he wins but only when Putin's regime dies so we

[METADATA] speaker: facebook posts | subject: facebook fact-checks;ukraine;russia | context: a Facebook post",0,facebook posts,facebook fact-checks;ukraine;russia,a Facebook post,"[CONDITION] Label: FAKE | Speaker: facebook posts | Subject: facebook fact-checks;ukraine;russia | Context: a Facebook post
[CLAIM]",0.00997091829776764,0.020772745832800865,0.044869132339954376,0.10178645700216293,0.5857914686203003,0.23680931329727173
"Says the murder of 17-year-old Amanda Todd was ""the most recent mass shooting in American history. It's not an isolated event, it is part and parcel to our national psyche! We're all living with this fear!"" And has been for decades."" She also says that her father made sure she had 'safe' clothes when he died by suicide because they were on fire"" at his funeral. The","Says the murder of 17-year-old Amanda Todd was ""the most recent mass shooting in American history. It's not an isolated event, it is part and parcel to our national psyche! We're all living with this fear!"" And has been for decades."" She also says that her father made sure she had 'safe' clothes when he died by suicide because they were on fire"" at his funeral. The

[METADATA] speaker: facebook posts | subject: crime | context: a Facebook post",0,facebook posts,crime,a Facebook post,"[CONDITION] Label: FAKE | Speaker: facebook posts | Subject: crime | Context: a Facebook post
[CLAIM]",0.00997091829776764,0.020772745832800865,0.044869132339954376,0.10178645700216293,0.5857914686203003,0.23680931329727173
"Says President Joe Biden's wife ""is not even in the family. She is an ex-fiancé of his brother-in-law, Donald Trump! He was never with her at all when he came to visit them (and) I'm sorry for that!"" And she also said Obama didn't have any children or kids after him as well — so it wasn’t true about your husband’s daughter being from another man who","Says President Joe Biden's wife ""is not even in the family. She is an ex-fiancé of his brother-in-law, Donald Trump! He was never with her at all when he came to visit them (and) I'm sorry for that!"" And she also said Obama didn't have any children or kids after him as well — so it wasn’t true about your husband’s daughter being from another man who

[METADATA] speaker: viral image | subject: corrections and updates;facebook fact-checks | context: a post on Facebook",0,viral image,corrections and updates;facebook fact-checks,a post on Facebook,"[CONDITION] Label: FAKE | Speaker: viral image | Subject: corrections and updates;facebook fact-checks | Context: a post on Facebook
[CLAIM]",0.003487358335405588,0.01133391447365284,0.030514385551214218,0.046207498759031296,0.6198779344558716,0.28857889771461487
Says he had to get out of Iraq after the war. He was a U. S.-backed special forces officer in Baghdad at that time and I think it's not unusual for people like him who are deployed abroad -- they don't know what their job is or where else we have them working so much work there without knowing anything about how things actually go down here. He said his actions as president,"Says he had to get out of Iraq after the war. He was a U. S.-backed special forces officer in Baghdad at that time and I think it's not unusual for people like him who are deployed abroad -- they don't know what their job is or where else we have them working so much work there without knowing anything about how things actually go down here. He said his actions as president

[METADATA] speaker: john mccain | subject: iraq | context: Amman, Jordan",0,john mccain,iraq,"Amman, Jordan","[CONDITION] Label: FAKE | Speaker: john mccain | Subject: iraq | Context: Amman, Jordan
[CLAIM]",0.20108695328235626,0.20108695328235626,0.16847826540470123,0.17391304671764374,0.21195651590824127,0.043478261679410934
"Says that the people of Georgia voted for a Republican president. Thats not the same as winning and it is different from voting in other states where Republicans won with 41 percent turnout, which was their lowest ever since George W Bush took office at just over two million votes cast last year. He also said he did vote against Mitt Romney because they were more conservative than Democrats but still had some liberal elements","Says that the people of Georgia voted for a Republican president. Thats not the same as winning and it is different from voting in other states where Republicans won with 41 percent turnout, which was their lowest ever since George W Bush took office at just over two million votes cast last year. He also said he did vote against Mitt Romney because they were more conservative than Democrats but still had some liberal elements

[METADATA] speaker: john kasich | subject: elections | context: an interview on Fox News",0,john kasich,elections,an interview on Fox News,"[CONDITION] Label: FAKE | Speaker: john kasich | Subject: elections | Context: an interview on Fox News
[CLAIM]",0.25,0.28125,0.15625,0.140625,0.125,0.046875
"Says Donald Trump said, ""I am going to be the first president who does not have a term limit. I will serve for life and then resign before my second two terms are over."" This is true in 2017 when he was elected as President of America and his successor Joe Biden has only served one full presidential career since that time (since) it became known throughout this country what would happen if they had","Says Donald Trump said, ""I am going to be the first president who does not have a term limit. I will serve for life and then resign before my second two terms are over."" This is true in 2017 when he was elected as President of America and his successor Joe Biden has only served one full presidential career since that time (since) it became known throughout this country what would happen if they had

[METADATA] speaker: bloggers | subject: fake news;punditfact | context: blog post",0,bloggers,fake news;punditfact,blog post,"[CONDITION] Label: FAKE | Speaker: bloggers | Subject: fake news;punditfact | Context: blog post
[CLAIM]",0.01092896144837141,0.02459016442298889,0.032786883413791656,0.07240436971187592,0.31830599904060364,0.5409836173057556
"Says the police arrested and charged with murdering 16-year-old Tiffany Jones. She was found dead in the apartment of her father, who died from AIDS-related complications due to an overdose while using methamphetamine on prescription drugs that were prescribed by his doctor for depression treatment at age ten. The case is now under investigation as well because it involves two men whose families have been convicted over three","Says the police arrested and charged with murdering 16-year-old Tiffany Jones. She was found dead in the apartment of her father, who died from AIDS-related complications due to an overdose while using methamphetamine on prescription drugs that were prescribed by his doctor for depression treatment at age ten. The case is now under investigation as well because it involves two men whose families have been convicted over three

[METADATA] speaker: bloggers | subject: fake news;crime | context: a blog post",0,bloggers,fake news;crime,a blog post,"[CONDITION] Label: FAKE | Speaker: bloggers | Subject: fake news;crime | Context: a blog post
[CLAIM]",0.01092896144837141,0.02459016442298889,0.032786883413791656,0.07240436971187592,0.31830599904060364,0.5409836173057556
"Says the president is saying that we have to get rid of the Obamacare. We don't want it anymore because people are getting sick, they're dying and there's no money for them now. He said he wants government-run health insurance on all Americans by 2017 under President Donald Trump administration — but then cut back in November after Obama took office as vice-president The White House had","Says the president is saying that we have to get rid of the Obamacare. We don't want it anymore because people are getting sick, they're dying and there's no money for them now. He said he wants government-run health insurance on all Americans by 2017 under President Donald Trump administration — but then cut back in November after Obama took office as vice-president The White House had

[METADATA] speaker: brit hume | subject: debates;health care;punditfact | context: a Fox News interview",0,brit hume,debates;health care;punditfact,a Fox News interview,"[CONDITION] Label: FAKE | Speaker: brit hume | Subject: debates;health care;punditfact | Context: a Fox News interview
[CLAIM]",0.0,0.0,0.0,0.25,0.75,0.0
"Says the U. S. Supreme Court just ruled that President Donald Trump is not entitled to immunity from prosecution in federal court, as he has no criminal record and never been convicted of any crime prior. He was also acquitted on charges related to his 2016 presidential campaign for impeachment by Congress but not guilty beforehand because its illegal under lawful conduct rule (LCR). He did nothing wrong","Says the U. S. Supreme Court just ruled that President Donald Trump is not entitled to immunity from prosecution in federal court, as he has no criminal record and never been convicted of any crime prior. He was also acquitted on charges related to his 2016 presidential campaign for impeachment by Congress but not guilty beforehand because its illegal under lawful conduct rule (LCR). He did nothing wrong

[METADATA] speaker: bloggers | subject: fake news;punditfact | context: a headline",0,bloggers,fake news;punditfact,a headline,"[CONDITION] Label: FAKE | Speaker: bloggers | Subject: fake news;punditfact | Context: a headline
[CLAIM]",0.01092896144837141,0.02459016442298889,0.032786883413791656,0.07240436971187592,0.31830599904060364,0.5409836173057556
"Says ""Nancy Hill's Florida Police Volunteer Corps is one of the most successful volunteer programs in state history. It has more than $1 million donated by every member who volunteers, and it serves over three hundred people each year to help solve crimes such as burglary or robbery,"" while also providing free medical care for members' children."" ""Floridians are so proud that they're giving away their","Says ""Nancy Hill's Florida Police Volunteer Corps is one of the most successful volunteer programs in state history. It has more than $1 million donated by every member who volunteers, and it serves over three hundred people each year to help solve crimes such as burglary or robbery,"" while also providing free medical care for members' children."" ""Floridians are so proud that they're giving away their

[METADATA] speaker: florida police benevolent association | subject: crime;message machine 2010 | context: a TV ad",0,florida police benevolent association,crime;message machine 2010,a TV ad,"[CONDITION] Label: FAKE | Speaker: florida police benevolent association | Subject: crime;message machine 2010 | Context: a TV ad
[CLAIM]",0.0,0.0,0.0,1.0,0.0,0.0
"COVID-19 is a new disease and it's not the flu. It has more impact on children, young adults or older people than anyone else in our country (or) anywhere we've ever seen an outbreak of this kind. The vaccine for kids will be able to protect them from all these diseases except influenza which they don't have that stuff called 'mRNA' technology can deliver their protection against so far as","COVID-19 is a new disease and it's not the flu. It has more impact on children, young adults or older people than anyone else in our country (or) anywhere we've ever seen an outbreak of this kind. The vaccine for kids will be able to protect them from all these diseases except influenza which they don't have that stuff called 'mRNA' technology can deliver their protection against so far as

[METADATA] speaker: north carolina republican party | subject: coronavirus | context: a tweet",0,north carolina republican party,coronavirus,a tweet,"[CONDITION] Label: FAKE | Speaker: north carolina republican party | Subject: coronavirus | Context: a tweet
[CLAIM]",0.0,0.10000000149011612,0.0,0.4000000059604645,0.4000000059604645,0.10000000149011612
"Says U. S. Rep. Mike Coffman said ""I would rather be in prison than serve on the front lines"" of Iraq and Afghanistan, but he did not mention it to his staff or other members at that time because there was no way they could have gotten him into service as an infantry soldier while still being able for President Obama's approval ratings were down. He also didn't say anything about serving under Bush","Says U. S. Rep. Mike Coffman said ""I would rather be in prison than serve on the front lines"" of Iraq and Afghanistan, but he did not mention it to his staff or other members at that time because there was no way they could have gotten him into service as an infantry soldier while still being able for President Obama's approval ratings were down. He also didn't say anything about serving under Bush

[METADATA] speaker: bloggers | subject: military;facebook fact-checks | context: a story",0,bloggers,military;facebook fact-checks,a story,"[CONDITION] Label: FAKE | Speaker: bloggers | Subject: military;facebook fact-checks | Context: a story
[CLAIM]",0.01092896144837141,0.02459016442298889,0.032786883413791656,0.07240436971187592,0.31830599904060364,0.5409836173057556
"Says the few who are not in support of Hillary Clinton's candidacy have been elected. But he has never even asked for one ballot, and now they've all got their hands tied together with his name on it because this is what happened to them when I said there was no other choice than vote against her. (And) He didn't ask any questions about that thing where people could go","Says the few who are not in support of Hillary Clinton's candidacy have been elected. But he has never even asked for one ballot, and now they've all got their hands tied together with his name on it because this is what happened to them when I said there was no other choice than vote against her. (And) He didn't ask any questions about that thing where people could go

[METADATA] speaker: donald trump | subject: elections | context: a news conference",0,donald trump,elections,a news conference,"[CONDITION] Label: FAKE | Speaker: donald trump | Subject: elections | Context: a news conference
[CLAIM]",0.03696098551154137,0.08726899325847626,0.12320328503847122,0.19917865097522736,0.36960986256599426,0.18377824127674103
"Says Sen. Ron Wyden ""voted to raise Social Security benefits by $10,000 for every American who has worked in the private sector since January of this year and will not let that number go down any further as he fights back against those trying (to) cut social services while keeping their own paychecks intact,"" according to his Facebook page on Twitter when asked about it being one-time vote vs long-term","Says Sen. Ron Wyden ""voted to raise Social Security benefits by $10,000 for every American who has worked in the private sector since January of this year and will not let that number go down any further as he fights back against those trying (to) cut social services while keeping their own paychecks intact,"" according to his Facebook page on Twitter when asked about it being one-time vote vs long-term

[METADATA] speaker: democratic congressional campaign committee | subject: message machine 2010;social security | context: a campaign TV ad",0,democratic congressional campaign committee,message machine 2010;social security,a campaign TV ad,"[CONDITION] Label: FAKE | Speaker: democratic congressional campaign committee | Subject: message machine 2010;social security | Context: a campaign TV ad
[CLAIM]",0.024390242993831635,0.024390242993831635,0.19512194395065308,0.3414634168148041,0.19512194395065308,0.2195121943950653
"Says that the Trump administration has been trying to force Florida lawmakers into an election in which they have no choice but vote for the president. Theyve done nothing about it and are going all out now with their new rules on state elections, including forcing them under pressure from Washington DC by 1-2 million people who voted against Donald J upstate Wisconsin instead of President Joe Biden! The whole thing is illegal because","Says that the Trump administration has been trying to force Florida lawmakers into an election in which they have no choice but vote for the president. Theyve done nothing about it and are going all out now with their new rules on state elections, including forcing them under pressure from Washington DC by 1-2 million people who voted against Donald J upstate Wisconsin instead of President Joe Biden! The whole thing is illegal because

[METADATA] speaker: tammy baldwin | subject: civil rights;elections;government regulation;states | context: a tweet",0,tammy baldwin,civil rights;elections;government regulation;states,a tweet,"[CONDITION] Label: FAKE | Speaker: tammy baldwin | Subject: civil rights;elections;government regulation;states | Context: a tweet
[CLAIM]",0.17241379618644714,0.24137930572032928,0.2586206793785095,0.2068965584039688,0.12068965286016464,0.0
"Says the Trump administration will not deport children who have been convicted of crimes committed by their parents or grandparents before age 18 and are now adults, but will do nothing to protect them from trafficking predators in Texas with a $1 million grant for child protection services that only covers upfront costs plus ongoing expenses like legal fees over time. He also said he would be giving money back if any state government were forced into","Says the Trump administration will not deport children who have been convicted of crimes committed by their parents or grandparents before age 18 and are now adults, but will do nothing to protect them from trafficking predators in Texas with a $1 million grant for child protection services that only covers upfront costs plus ongoing expenses like legal fees over time. He also said he would be giving money back if any state government were forced into

[METADATA] speaker: david harris jr. | subject: immigration;children;criminal justice;facebook fact-checks | context: an Instagram post",0,david harris jr.,immigration;children;criminal justice;facebook fact-checks,an Instagram post,"[CONDITION] Label: FAKE | Speaker: david harris jr. | Subject: immigration;children;criminal justice;facebook fact-checks | Context: an Instagram post
[CLAIM]",0.0,0.0,0.0,0.0,1.0,0.0
"Says former President Donald Trump tweeted, ""I'm not going to teach in public schools. I am an atheist and so the only thing that can be taught is science! And if you want it more scientifically than what they have now there's no way around this!"" He then said he would do nothing with his own school district because of these claims on religion as part teaching policy at all times after 2012","Says former President Donald Trump tweeted, ""I'm not going to teach in public schools. I am an atheist and so the only thing that can be taught is science! And if you want it more scientifically than what they have now there's no way around this!"" He then said he would do nothing with his own school district because of these claims on religion as part teaching policy at all times after 2012

[METADATA] speaker: bloggers | subject: education;fake news;punditfact | context: a blog post",0,bloggers,education;fake news;punditfact,a blog post,"[CONDITION] Label: FAKE | Speaker: bloggers | Subject: education;fake news;punditfact | Context: a blog post
[CLAIM]",0.01092896144837141,0.02459016442298889,0.032786883413791656,0.07240436971187592,0.31830599904060364,0.5409836173057556
"Says Donald Trump said, ""I'm going to make illegal immigrants pay for my taxes. I don't want them doing that! They're so dangerous and they've been making millions of dollars off us all day!"" He also called the Biden administration's plan as an attack on American workers because he was not in charge at first when it happened but later became involved with his own organization (CBO) who had $10","Says Donald Trump said, ""I'm going to make illegal immigrants pay for my taxes. I don't want them doing that! They're so dangerous and they've been making millions of dollars off us all day!"" He also called the Biden administration's plan as an attack on American workers because he was not in charge at first when it happened but later became involved with his own organization (CBO) who had $10

[METADATA] speaker: instagram posts | subject: immigration;facebook fact-checks | context: a post",0,instagram posts,immigration;facebook fact-checks,a post,"[CONDITION] Label: FAKE | Speaker: instagram posts | Subject: immigration;facebook fact-checks | Context: a post
[CLAIM]",0.00486223679035902,0.00486223679035902,0.024311183020472527,0.08265802264213562,0.6564019322395325,0.22690437734127045
"Says Sen. Ron DeSantis ""rejected the 2012 Obamacare law"" and called it an attack on our healthcare system, while Trump said he supported Medicare for All in his presidential campaign but later opposed ObamaCare after receiving federal money to fund its rollout by Republican-controlled states like Floridas House of Representatives (H. R. S. P. A. C.). He also voted against repealing ACA provisions","Says Sen. Ron DeSantis ""rejected the 2012 Obamacare law"" and called it an attack on our healthcare system, while Trump said he supported Medicare for All in his presidential campaign but later opposed ObamaCare after receiving federal money to fund its rollout by Republican-controlled states like Floridas House of Representatives (H. R. S. P. A. C.). He also voted against repealing ACA provisions

[METADATA] speaker: chain email | subject: health care | context: a chain email",0,chain email,health care,a chain email,"[CONDITION] Label: FAKE | Speaker: chain email | Subject: health care | Context: a chain email
[CLAIM]",0.032967034727334976,0.02747252769768238,0.049450550228357315,0.06043956056237221,0.24175824224948883,0.5879120826721191
"Says the 2020 election in Florida was ""a sham. A fraudulent scheme that would have taken over all voting records, including mail-in ballots and absentee ballot counts,"" with an $18 million kickback from Hillary Clintons campaign to win it back for her party supporters"" on January 6th at midnight UTC/UTC+8 hours ahead of time."" She also said she will be running","Says the 2020 election in Florida was ""a sham. A fraudulent scheme that would have taken over all voting records, including mail-in ballots and absentee ballot counts,"" with an $18 million kickback from Hillary Clintons campaign to win it back for her party supporters"" on January 6th at midnight UTC/UTC+8 hours ahead of time."" She also said she will be running

[METADATA] speaker: emerald robinson | subject: elections | context: a Substack post",0,emerald robinson,elections,a Substack post,"[CONDITION] Label: FAKE | Speaker: emerald robinson | Subject: elections | Context: a Substack post
[CLAIM]",0.0,0.0,0.0,0.0,0.0,1.0
"Says Barack Obama said, I believe that our economy is at its worst in history. I think we should be taking steps to get back on track and restore it from collapse but he also mentioned Trump was wrong about this during his campaign speech before running for president. He then added up all of them after losing control over Hillary Clinton's presidential race because they were too negative toward him by saying 'we can't","Says Barack Obama said, I believe that our economy is at its worst in history. I think we should be taking steps to get back on track and restore it from collapse but he also mentioned Trump was wrong about this during his campaign speech before running for president. He then added up all of them after losing control over Hillary Clinton's presidential race because they were too negative toward him by saying 'we can't

[METADATA] speaker: the other 98% | subject: fake news;punditfact | context: a Facebook post",0,the other 98%,fake news;punditfact,a Facebook post,"[CONDITION] Label: FAKE | Speaker: the other 98% | Subject: fake news;punditfact | Context: a Facebook post
[CLAIM]",0.0,0.1666666716337204,0.0,0.6666666865348816,0.1666666716337204,0.0
"Says Joe Biden ""wants to be a police officer. He wants his kids and I will not allow him that! We have been told they are illegal in this country, so we can't do it anymore!"" The president said he would want the FBI's chief of staff arrested for organizing 'anti-police activities.' Then President Trump fired Michael Flynn from Office of Management & Budget after being accused by White House","Says Joe Biden ""wants to be a police officer. He wants his kids and I will not allow him that! We have been told they are illegal in this country, so we can't do it anymore!"" The president said he would want the FBI's chief of staff arrested for organizing 'anti-police activities.' Then President Trump fired Michael Flynn from Office of Management & Budget after being accused by White House

[METADATA] speaker: viral image | subject: crime;facebook fact-checks | context: an Instagram post",0,viral image,crime;facebook fact-checks,an Instagram post,"[CONDITION] Label: FAKE | Speaker: viral image | Subject: crime;facebook fact-checks | Context: an Instagram post
[CLAIM]",0.003487358335405588,0.01133391447365284,0.030514385551214218,0.046207498759031296,0.6198779344558716,0.28857889771461487
"Says Donald Trump said, ""We're going to have a lot of new rules and regulations in the next few years. We'll be looking at criminal charges against anyone who has violated our privacy laws or your rights under Section 4A (privacy) law."" He also promised that he would not sign any legislation which might lead people into prison for violating his personal information online without consent from their parents' children's","Says Donald Trump said, ""We're going to have a lot of new rules and regulations in the next few years. We'll be looking at criminal charges against anyone who has violated our privacy laws or your rights under Section 4A (privacy) law."" He also promised that he would not sign any legislation which might lead people into prison for violating his personal information online without consent from their parents' children's

[METADATA] speaker: viral image | subject: facebook fact-checks;punditfact | context: an image posted on Facebook",0,viral image,facebook fact-checks;punditfact,an image posted on Facebook,"[CONDITION] Label: FAKE | Speaker: viral image | Subject: facebook fact-checks;punditfact | Context: an image posted on Facebook
[CLAIM]",0.003487358335405588,0.01133391447365284,0.030514385551214218,0.046207498759031296,0.6198779344558716,0.28857889771461487
