synthetic_claim,text,label,speaker,subject,context,conditioning_prompt,true_counts,mostly_true_counts,half_true_counts,mostly_false_counts,false_counts,pants_on_fire_counts
"Video shows ""a group of police officers shooting protesters in the head. They are not wearing masks, they have guns and no protection from bullets or paintball shells that could be used to shoot them down with gunfire."" The videos show this is part 2 footage taken after an attack at Ferguson National Defense Center on Oct 23 2020 by Missouri state troopers who were shot dead during their march for victims' rights","Video shows ""a group of police officers shooting protesters in the head. They are not wearing masks, they have guns and no protection from bullets or paintball shells that could be used to shoot them down with gunfire."" The videos show this is part 2 footage taken after an attack at Ferguson National Defense Center on Oct 23 2020 by Missouri state troopers who were shot dead during their march for victims' rights

[METADATA] speaker: facebook posts | subject: facebook fact-checks | context: a video",0,facebook posts,facebook fact-checks,a video,"[CONDITION] Label: FAKE | Speaker: facebook posts | Subject: facebook fact-checks | Context: a video
[CLAIM]",0.00997091829776764,0.020772745832800865,0.044869132339954376,0.10178645700216293,0.5857914686203003,0.23680931329727173
"Says the 2010 election in North Carolina was ""a sham, rigged and fraudulent"" vote that helped Donald Trump win re-election to Congress for his second term as governor — but he never did it at all because Joe Biden won by over two million votes from behind closed doors with helpers who had been paid $1 per thousand dollars worth."" He also said there were no witnesses or evidence showing what happened on","Says the 2010 election in North Carolina was ""a sham, rigged and fraudulent"" vote that helped Donald Trump win re-election to Congress for his second term as governor — but he never did it at all because Joe Biden won by over two million votes from behind closed doors with helpers who had been paid $1 per thousand dollars worth."" He also said there were no witnesses or evidence showing what happened on

[METADATA] speaker: c.w. bill young | subject: elections | context: a meeting of Florida Republicans",0,c.w. bill young,elections,a meeting of Florida Republicans,"[CONDITION] Label: FAKE | Speaker: c.w. bill young | Subject: elections | Context: a meeting of Florida Republicans
[CLAIM]",0.25,0.0,0.25,0.0,0.25,0.25
"Says Joe Biden said, ""I'm going to be a socialist. I will make sure everyone is equal in the US government and you are all one political party now! You'll have no more freedom!"" He was also quoted as saying that he wants his country's military service requirements removed so they can serve for free again under President Trump.""","Says Joe Biden said, ""I'm going to be a socialist. I will make sure everyone is equal in the US government and you are all one political party now! You'll have no more freedom!"" He was also quoted as saying that he wants his country's military service requirements removed so they can serve for free again under President Trump.""

[METADATA] speaker: instagram posts | subject: facebook fact-checks | context: an Instagram post",0,instagram posts,facebook fact-checks,an Instagram post,"[CONDITION] Label: FAKE | Speaker: instagram posts | Subject: facebook fact-checks | Context: an Instagram post
[CLAIM]",0.00486223679035902,0.00486223679035902,0.024311183020472527,0.08265802264213562,0.6564019322395325,0.22690437734127045
"Says the 1964 presidential election was a landslide victory for John F. Kennedy, but that's not true because it wasn't an actual contest between two candidates in November of '64 when President Lyndon B. Johnson won by just three votes over George Wallace who had been running as both president after Eisenhower left office ."" In fact there were four other presidents (Johnson- Nixon - Carter) to","Says the 1964 presidential election was a landslide victory for John F. Kennedy, but that's not true because it wasn't an actual contest between two candidates in November of '64 when President Lyndon B. Johnson won by just three votes over George Wallace who had been running as both president after Eisenhower left office ."" In fact there were four other presidents (Johnson- Nixon - Carter) to

[METADATA] speaker: george will | subject: history;polls and public opinion;punditfact | context: comments on ""Fox News Sunday""",0,george will,history;polls and public opinion;punditfact,"comments on ""Fox News Sunday""","[CONDITION] Label: FAKE | Speaker: george will | Subject: history;polls and public opinion;punditfact | Context: comments on ""Fox News Sunday""
[CLAIM]",0.3030303120613098,0.1515151560306549,0.09090909361839294,0.21212121844291687,0.21212121844291687,0.03030303120613098
"Says President Barack Obama said ""The American people have been taught to believe that they are all the same, white. That's why we need you as president so I can protect them from racism! #BanJacobTrump!"" He also tweeted about his own family being black in 1964 when he was born but didn't mention it because of anti-racism movements at school or on social media during","Says President Barack Obama said ""The American people have been taught to believe that they are all the same, white. That's why we need you as president so I can protect them from racism! #BanJacobTrump!"" He also tweeted about his own family being black in 1964 when he was born but didn't mention it because of anti-racism movements at school or on social media during

[METADATA] speaker: facebook posts | subject: children;education;history;race and ethnicity;facebook fact-checks | context: a Facebook post",0,facebook posts,children;education;history;race and ethnicity;facebook fact-checks,a Facebook post,"[CONDITION] Label: FAKE | Speaker: facebook posts | Subject: children;education;history;race and ethnicity;facebook fact-checks | Context: a Facebook post
[CLAIM]",0.00997091829776764,0.020772745832800865,0.044869132339954376,0.10178645700216293,0.5857914686203003,0.23680931329727173
"Says he ""has not been elected to Congress since 2012. He has never held office in the United States, Canada or Australia and none of them have had him as their leader at any time over four years."" ... And yet many people say that if you look closely they see an American president who is very close with George W Bush . … In fact I was President for only two weeks during this period (200","Says he ""has not been elected to Congress since 2012. He has never held office in the United States, Canada or Australia and none of them have had him as their leader at any time over four years."" ... And yet many people say that if you look closely they see an American president who is very close with George W Bush . … In fact I was President for only two weeks during this period (200

[METADATA] speaker: ron paul | subject: legal issues | context: a statement on his campaign Web site",0,ron paul,legal issues,a statement on his campaign Web site,"[CONDITION] Label: FAKE | Speaker: ron paul | Subject: legal issues | Context: a statement on his campaign Web site
[CLAIM]",0.190476194024086,0.190476194024086,0.190476194024086,0.1190476194024086,0.2380952388048172,0.0714285746216774
"Says Joe Biden said, ""I'm going to be the first president in American history who will not have children. I am choosing this presidency because it is for me and my family."" He also says he's chosen his daughter as wife of President Donald Trump after they had their divorce from him on April 1st at approximately noon EST . The two men are now married together! They were arrested by federal authorities yesterday (","Says Joe Biden said, ""I'm going to be the first president in American history who will not have children. I am choosing this presidency because it is for me and my family."" He also says he's chosen his daughter as wife of President Donald Trump after they had their divorce from him on April 1st at approximately noon EST . The two men are now married together! They were arrested by federal authorities yesterday (

[METADATA] speaker: viral image | subject: facebook fact-checks | context: a Facebook post",0,viral image,facebook fact-checks,a Facebook post,"[CONDITION] Label: FAKE | Speaker: viral image | Subject: facebook fact-checks | Context: a Facebook post
[CLAIM]",0.003487358335405588,0.01133391447365284,0.030514385551214218,0.046207498759031296,0.6198779344558716,0.28857889771461487
"In 2002, ""the Supreme Court ruled that the election of President George W. Bush would be unconstitutional because he did not have a valid ballot or vote cast in his home state and had no way to obtain it from Congress"" after being elected president for only four years."" In fact,"" Ronald Reagan said during this time period , “that we were lucky enough …” ""The U.S., our country has","In 2002, ""the Supreme Court ruled that the election of President George W. Bush would be unconstitutional because he did not have a valid ballot or vote cast in his home state and had no way to obtain it from Congress"" after being elected president for only four years."" In fact,"" Ronald Reagan said during this time period , “that we were lucky enough …” ""The U.S., our country has

[METADATA] speaker: debbie wasserman schultz | subject: elections;legal issues | context: an interview with political commentator Roland Martin",0,debbie wasserman schultz,elections;legal issues,an interview with political commentator Roland Martin,"[CONDITION] Label: FAKE | Speaker: debbie wasserman schultz | Subject: elections;legal issues | Context: an interview with political commentator Roland Martin
[CLAIM]",0.125,0.3125,0.1666666716337204,0.1458333283662796,0.1875,0.0625
"NASA says the Earth's temperature is ""just right for ice caps to form. That means we can go back in time and look at our planet before it was ever formed! We are literally living on frozen planets, so why would they have been created?!"" #climatechange)","NASA says the Earth's temperature is ""just right for ice caps to form. That means we can go back in time and look at our planet before it was ever formed! We are literally living on frozen planets, so why would they have been created?!"" #climatechange)

[METADATA] speaker: facebook posts | subject: climate change;science;facebook fact-checks | context: a post",0,facebook posts,climate change;science;facebook fact-checks,a post,"[CONDITION] Label: FAKE | Speaker: facebook posts | Subject: climate change;science;facebook fact-checks | Context: a post
[CLAIM]",0.00997091829776764,0.020772745832800865,0.044869132339954376,0.10178645700216293,0.5857914686203003,0.23680931329727173
"Says the federal government ""has never intervened in our housing market. We've had a perfect balance of supply and demand for two decades now ... which is why we have more homes than people can afford to buy."" (In 2008) he said that his plan would be an economic stimulus package so as not create new jobs or allow taxpayer money away from other important programs like Social Security.) He was also","Says the federal government ""has never intervened in our housing market. We've had a perfect balance of supply and demand for two decades now ... which is why we have more homes than people can afford to buy."" (In 2008) he said that his plan would be an economic stimulus package so as not create new jobs or allow taxpayer money away from other important programs like Social Security.) He was also

[METADATA] speaker: rick santorum | subject: candidate biography;economy;financial regulation;housing | context: Jacksonville, Fla",0,rick santorum,candidate biography;economy;financial regulation;housing,"Jacksonville, Fla","[CONDITION] Label: FAKE | Speaker: rick santorum | Subject: candidate biography;economy;financial regulation;housing | Context: Jacksonville, Fla
[CLAIM]",0.09677419066429138,0.11290322244167328,0.22580644488334656,0.20967741310596466,0.27419355511665344,0.08064515888690948
"Says Kamalah Harris ""wants to give tax breaks for the rich. She wants them with no deductions or exemptions whatsoever! That's going against her principles!"" and that she would be using this policy as an opportunity, not in order of fairness"" while taking $1 billion from people who are struggling financially.""","Says Kamalah Harris ""wants to give tax breaks for the rich. She wants them with no deductions or exemptions whatsoever! That's going against her principles!"" and that she would be using this policy as an opportunity, not in order of fairness"" while taking $1 billion from people who are struggling financially.""

[METADATA] speaker: kamala harris | subject: income;wealth;taxes | context: a Facebook ad",0,kamala harris,income;wealth;taxes,a Facebook ad,"[CONDITION] Label: FAKE | Speaker: kamala harris | Subject: income;wealth;taxes | Context: a Facebook ad
[CLAIM]",0.0555555559694767,0.4444444477558136,0.1111111119389534,0.1944444477558136,0.1944444477558136,0.0
"Says ""Congress wants to pay $500 million for abortions. You could save up the money if you put it into an account at your bank that pays interest on savings accounts, or in case of bankruptcy."" (Sounds like) Abortion funding is going where people want — and not what Congress says they should be paying with their tax dollars.)","Says ""Congress wants to pay $500 million for abortions. You could save up the money if you put it into an account at your bank that pays interest on savings accounts, or in case of bankruptcy."" (Sounds like) Abortion funding is going where people want — and not what Congress says they should be paying with their tax dollars.)

[METADATA] speaker: planned parenthood action fund | subject: abortion;federal budget;health care | context: a radio ad",0,planned parenthood action fund,abortion;federal budget;health care,a radio ad,"[CONDITION] Label: FAKE | Speaker: planned parenthood action fund | Subject: abortion;federal budget;health care | Context: a radio ad
[CLAIM]",0.0,0.0,0.0,1.0,0.0,0.0
"Says Joe Biden ""wants to be president. He's got 7 years of experience in politics and he'll never give up on his dream! #president!!"" The President has been outgoing, speaks for himself during the campaign but is not an orator at all when it comes downstairs."" This statement was taken from CNN Live News after Donald Trump tweeted about Hillary Clinton being 'out' .","Says Joe Biden ""wants to be president. He's got 7 years of experience in politics and he'll never give up on his dream! #president!!"" The President has been outgoing, speaks for himself during the campaign but is not an orator at all when it comes downstairs."" This statement was taken from CNN Live News after Donald Trump tweeted about Hillary Clinton being 'out' .

[METADATA] speaker: facebook posts | subject: facebook fact-checks | context: a Facebook post",0,facebook posts,facebook fact-checks,a Facebook post,"[CONDITION] Label: FAKE | Speaker: facebook posts | Subject: facebook fact-checks | Context: a Facebook post
[CLAIM]",0.00997091829776764,0.020772745832800865,0.044869132339954376,0.10178645700216293,0.5857914686203003,0.23680931329727173
"Says the Bible is ""an ancient book that has been in use for more than 3,000 years. It's written by different authors over time and it hasn't changed much since then,"" but he says people have started to replace scripture with other books such as Gnostic texts or even Islam because of its lack thereof (religious freedom) at home today."" ""When I was elected president ... there","Says the Bible is ""an ancient book that has been in use for more than 3,000 years. It's written by different authors over time and it hasn't changed much since then,"" but he says people have started to replace scripture with other books such as Gnostic texts or even Islam because of its lack thereof (religious freedom) at home today."" ""When I was elected president ... there

[METADATA] speaker: leo berman | subject: religion | context: a House committee hearing",0,leo berman,religion,a House committee hearing,"[CONDITION] Label: FAKE | Speaker: leo berman | Subject: religion | Context: a House committee hearing
[CLAIM]",0.0,0.0,0.0,0.0,0.6666666865348816,0.3333333432674408
"Wisconsin's unemployment rate is the lowest in state history. We're seeing 14 percent, which isn't even close to average wages for workers at that time of day and hour ... but it does look like we are doing better than any other region on this country when looking back over past years."" Wisconsin ""has one of America’s highest median household incomes"" with an annual income growth record since its economy began recovering","Wisconsin's unemployment rate is the lowest in state history. We're seeing 14 percent, which isn't even close to average wages for workers at that time of day and hour ... but it does look like we are doing better than any other region on this country when looking back over past years."" Wisconsin ""has one of America’s highest median household incomes"" with an annual income growth record since its economy began recovering

[METADATA] speaker: scott walker | subject: labor;state budget | context: a television interview",0,scott walker,labor;state budget,a television interview,"[CONDITION] Label: FAKE | Speaker: scott walker | Subject: labor;state budget | Context: a television interview
[CLAIM]",0.12682926654815674,0.2195121943950653,0.1902438998222351,0.19512194395065308,0.21463415026664734,0.053658537566661835
"Says U.S. Reps. Joe Biden and Kamala Harris are ""the only two people in Congress to have been elected as Democrats from the South, or North"" by 2016 voters on their first day of office."" The Southerners voted for them because they were Democratic leaders who had served long enough (to be) Republicans that this is not an unusual political strategy . ... The Republican Party has no intention","Says U.S. Reps. Joe Biden and Kamala Harris are ""the only two people in Congress to have been elected as Democrats from the South, or North"" by 2016 voters on their first day of office."" The Southerners voted for them because they were Democratic leaders who had served long enough (to be) Republicans that this is not an unusual political strategy . ... The Republican Party has no intention

[METADATA] speaker: congressional leadership fund | subject: candidate biography | context: a campaign ad",0,congressional leadership fund,candidate biography,a campaign ad,"[CONDITION] Label: FAKE | Speaker: congressional leadership fund | Subject: candidate biography | Context: a campaign ad
[CLAIM]",0.0,0.125,0.25,0.3125,0.3125,0.0
"The COVID-19 vaccine is ""the most dangerous thing you can do to your body. It's the worst medicine that has ever been made, and it will kill 100% of people who take any part or all with them for life!"" If anything they are doing right now in their country would be taking over half (of) our population as vaccines go into effect! ... In fact this may have already happened on February","The COVID-19 vaccine is ""the most dangerous thing you can do to your body. It's the worst medicine that has ever been made, and it will kill 100% of people who take any part or all with them for life!"" If anything they are doing right now in their country would be taking over half (of) our population as vaccines go into effect! ... In fact this may have already happened on February

[METADATA] speaker: bloggers | subject: public health;science;coronavirus | context: a website",0,bloggers,public health;science;coronavirus,a website,"[CONDITION] Label: FAKE | Speaker: bloggers | Subject: public health;science;coronavirus | Context: a website
[CLAIM]",0.01092896144837141,0.02459016442298889,0.032786883413791656,0.07240436971187592,0.31830599904060364,0.5409836173057556
"A photo shows the ""Uber driver"" in 2018. In this version, he's wearing an orange jacket and sunglasses with black stripes on his head to look like that guy from The Black Panther movie! He also has white shoes for when you want them but they're still blue because of what happened after #BlackPanThrux was banned by lawmakers at KFC China store near Houston Park","A photo shows the ""Uber driver"" in 2018. In this version, he's wearing an orange jacket and sunglasses with black stripes on his head to look like that guy from The Black Panther movie! He also has white shoes for when you want them but they're still blue because of what happened after #BlackPanThrux was banned by lawmakers at KFC China store near Houston Park

[METADATA] speaker: viral image | subject: transportation;facebook fact-checks | context: a Facebook post",0,viral image,transportation;facebook fact-checks,a Facebook post,"[CONDITION] Label: FAKE | Speaker: viral image | Subject: transportation;facebook fact-checks | Context: a Facebook post
[CLAIM]",0.003487358335405588,0.01133391447365284,0.030514385551214218,0.046207498759031296,0.6198779344558716,0.28857889771461487
"Says Hillary Clinton ""wants to abolish the death penalty. She wants it for all of us, not just those who are killed by crime."" He also says he supports using DNA testing in court cases and that Democrats want him on their team because they think people deserve better treatment than you do"" (in 2013). They have been making big changes since then!)","Says Hillary Clinton ""wants to abolish the death penalty. She wants it for all of us, not just those who are killed by crime."" He also says he supports using DNA testing in court cases and that Democrats want him on their team because they think people deserve better treatment than you do"" (in 2013). They have been making big changes since then!)

[METADATA] speaker: mike pence | subject: criminal justice;ad watch | context: a Facebook ad",0,mike pence,criminal justice;ad watch,a Facebook ad,"[CONDITION] Label: FAKE | Speaker: mike pence | Subject: criminal justice;ad watch | Context: a Facebook ad
[CLAIM]",0.0694444477558136,0.0972222238779068,0.2916666567325592,0.1666666716337204,0.3472222089767456,0.02777777798473835
"Says the ""government is going to kill you. They're using your healthcare system as their weapon of mass destruction and they are not doing anything about it, but we have 2 million people who will die from this virus in less than two years if there's no action taken by us government or anyone else"" at all! I'm sure that would be very dangerous for our health care patients - those uninsured","Says the ""government is going to kill you. They're using your healthcare system as their weapon of mass destruction and they are not doing anything about it, but we have 2 million people who will die from this virus in less than two years if there's no action taken by us government or anyone else"" at all! I'm sure that would be very dangerous for our health care patients - those uninsured

[METADATA] speaker: rudy giuliani | subject: punditfact;coronavirus | context: a tweet",0,rudy giuliani,punditfact;coronavirus,a tweet,"[CONDITION] Label: FAKE | Speaker: rudy giuliani | Subject: punditfact;coronavirus | Context: a tweet
[CLAIM]",0.15094339847564697,0.1320754736661911,0.18867924809455872,0.16981132328510284,0.22641509771347046,0.1320754736661911
"A photo shows ""three people in the White House"" who were arrested for voting illegally. The photos show that they all had their votes cast on Election Day and then voted against President Donald Trump at midnight, 10 minutes before he took office! In reality this was never done because of impeachment proceedings or an investigation into election fraud... but it's true to say some Democrats are doing these things with impunity by not","A photo shows ""three people in the White House"" who were arrested for voting illegally. The photos show that they all had their votes cast on Election Day and then voted against President Donald Trump at midnight, 10 minutes before he took office! In reality this was never done because of impeachment proceedings or an investigation into election fraud... but it's true to say some Democrats are doing these things with impunity by not

[METADATA] speaker: viral image | subject: elections;facebook fact-checks | context: a post",0,viral image,elections;facebook fact-checks,a post,"[CONDITION] Label: FAKE | Speaker: viral image | Subject: elections;facebook fact-checks | Context: a post
[CLAIM]",0.003487358335405588,0.01133391447365284,0.030514385551214218,0.046207498759031296,0.6198779344558716,0.28857889771461487
"Says Joe Biden said, ""If you don't have an emergency plan for COVID-19 then the government will be giving out your personal information. You can’t go to work or do anything else without it! The only way is by going in and into their office."" He also mentioned that if he doesn't get his own info from them they'll send him fake vaccines which are just some kind of false medicine called P","Says Joe Biden said, ""If you don't have an emergency plan for COVID-19 then the government will be giving out your personal information. You can’t go to work or do anything else without it! The only way is by going in and into their office."" He also mentioned that if he doesn't get his own info from them they'll send him fake vaccines which are just some kind of false medicine called P

[METADATA] speaker: viral image | subject: facebook fact-checks;coronavirus | context: a Facebook post",0,viral image,facebook fact-checks;coronavirus,a Facebook post,"[CONDITION] Label: FAKE | Speaker: viral image | Subject: facebook fact-checks;coronavirus | Context: a Facebook post
[CLAIM]",0.003487358335405588,0.01133391447365284,0.030514385551214218,0.046207498759031296,0.6198779344558716,0.28857889771461487
"Says Sen. Maria Cantwell ""has spent $1 billion on school vouchers for students in the District of Columbia, and that's not even half what she spends with state funds to help schools across our country close their doors or cut staffing cuts."" She also said her bill was approved by 49 states while his own legislation would have taken about two-thirds more money out-of-state dollars than he did upfront","Says Sen. Maria Cantwell ""has spent $1 billion on school vouchers for students in the District of Columbia, and that's not even half what she spends with state funds to help schools across our country close their doors or cut staffing cuts."" She also said her bill was approved by 49 states while his own legislation would have taken about two-thirds more money out-of-state dollars than he did upfront

[METADATA] speaker: democratic congressional campaign committee | subject: education;federal budget;state budget | context: a radio ad",0,democratic congressional campaign committee,education;federal budget;state budget,a radio ad,"[CONDITION] Label: FAKE | Speaker: democratic congressional campaign committee | Subject: education;federal budget;state budget | Context: a radio ad
[CLAIM]",0.024390242993831635,0.024390242993831635,0.19512194395065308,0.3414634168148041,0.19512194395065308,0.2195121943950653
"Says Obama ""has been calling for the U.S. to ban all prescription opioids, including painkillers and heroin pills"" as part of his campaign platform in 2016 when he ran against Hillary Clinton's re-election bid by endorsing her drug policy plan with $100 million from Congress! 🛡️💊 #HillaryClintonObama","Says Obama ""has been calling for the U.S. to ban all prescription opioids, including painkillers and heroin pills"" as part of his campaign platform in 2016 when he ran against Hillary Clinton's re-election bid by endorsing her drug policy plan with $100 million from Congress! 🛡️💊 #HillaryClintonObama

[METADATA] speaker: ted cruz | subject: drugs | context: a tweet",0,ted cruz,drugs,a tweet,"[CONDITION] Label: FAKE | Speaker: ted cruz | Subject: drugs | Context: a tweet
[CLAIM]",0.05095541477203369,0.14012739062309265,0.13375796377658844,0.30573248863220215,0.29936304688453674,0.07006369531154633
"Says he ""was the first person to say 'no' when asked about gun violence. He's never said that before! They've got guns in their homes, but they're not banned from them!"" The second is still unknown and has no known background check information of his name or any other detail on him by Congressman Terry McAuleiff .","Says he ""was the first person to say 'no' when asked about gun violence. He's never said that before! They've got guns in their homes, but they're not banned from them!"" The second is still unknown and has no known background check information of his name or any other detail on him by Congressman Terry McAuleiff .

[METADATA] speaker: terry mcauliffe | subject: homeland security;guns | context: a tweet",0,terry mcauliffe,homeland security;guns,a tweet,"[CONDITION] Label: FAKE | Speaker: terry mcauliffe | Subject: homeland security;guns | Context: a tweet
[CLAIM]",0.17073170840740204,0.09756097197532654,0.0731707289814949,0.39024388790130615,0.17073170840740204,0.09756097197532654
"Says Joe Biden ""is in the hospital"" and that he is on his way to Washington. He has been removed from office for 10 days, but President Donald Trump's health department says it was not an official reason or any of this mattered."" The president said COVID-19 wasn't serious enough so they didn’t remove him until later when there were no signs/ symptoms listed at all... So now we have","Says Joe Biden ""is in the hospital"" and that he is on his way to Washington. He has been removed from office for 10 days, but President Donald Trump's health department says it was not an official reason or any of this mattered."" The president said COVID-19 wasn't serious enough so they didn’t remove him until later when there were no signs/ symptoms listed at all... So now we have

[METADATA] speaker: facebook posts | subject: facebook fact-checks;coronavirus | context: a Facebook post",0,facebook posts,facebook fact-checks;coronavirus,a Facebook post,"[CONDITION] Label: FAKE | Speaker: facebook posts | Subject: facebook fact-checks;coronavirus | Context: a Facebook post
[CLAIM]",0.00997091829776764,0.020772745832800865,0.044869132339954376,0.10178645700216293,0.5857914686203003,0.23680931329727173
"Says the Affordable Care Act ""lets people with disabilities get insurance. It doesn't cover them for their own benefit, and it covers nothing but what's needed to keep you alive or live safely in your home...if that means paying $5 million per year! ...The only thing they're really going after is disabled Americans who are not able-bodied enough (to) afford coverage under Obamacare","Says the Affordable Care Act ""lets people with disabilities get insurance. It doesn't cover them for their own benefit, and it covers nothing but what's needed to keep you alive or live safely in your home...if that means paying $5 million per year! ...The only thing they're really going after is disabled Americans who are not able-bodied enough (to) afford coverage under Obamacare

[METADATA] speaker: scott rigell | subject: health care | context: a statment on his website",0,scott rigell,health care,a statment on his website,"[CONDITION] Label: FAKE | Speaker: scott rigell | Subject: health care | Context: a statment on his website
[CLAIM]",0.1666666716337204,0.1666666716337204,0.0,0.3333333432674408,0.3333333432674408,0.0
"Says ""I have spent $100 million to get this legislation passed. And it's going out of our hands now,"" because he wants the federal government buy in on his plan, which would make 30 percent more money than what Americans pay for coal power at their local plants"" but will also require him withholding all oil taxes from America’s economy."" He says that if Congress passes Cap-and-Trade law","Says ""I have spent $100 million to get this legislation passed. And it's going out of our hands now,"" because he wants the federal government buy in on his plan, which would make 30 percent more money than what Americans pay for coal power at their local plants"" but will also require him withholding all oil taxes from America’s economy."" He says that if Congress passes Cap-and-Trade law

[METADATA] speaker: rob portman | subject: cap and trade;climate change;economy;energy | context: a television campaign ad",0,rob portman,cap and trade;climate change;economy;energy,a television campaign ad,"[CONDITION] Label: FAKE | Speaker: rob portman | Subject: cap and trade;climate change;economy;energy | Context: a television campaign ad
[CLAIM]",0.3541666567325592,0.2291666716337204,0.2291666716337204,0.0625,0.1041666641831398,0.02083333395421505
"Says Donald Trump tweeted, ""I'm not going to be in the White House. I will never go back."" He later said he was on vacation and that it would have been impossible for him or his family if they were unable due COVID-19 restrictions at home during lockdown periods of 2020 through March this year's pandemic period (the one where we are now) ."" Donald Johnson has","Says Donald Trump tweeted, ""I'm not going to be in the White House. I will never go back."" He later said he was on vacation and that it would have been impossible for him or his family if they were unable due COVID-19 restrictions at home during lockdown periods of 2020 through March this year's pandemic period (the one where we are now) ."" Donald Johnson has

[METADATA] speaker: viral image | subject: facebook fact-checks | context: a Facebook post",0,viral image,facebook fact-checks,a Facebook post,"[CONDITION] Label: FAKE | Speaker: viral image | Subject: facebook fact-checks | Context: a Facebook post
[CLAIM]",0.003487358335405588,0.01133391447365284,0.030514385551214218,0.046207498759031296,0.6198779344558716,0.28857889771461487
"Says ""Mitch McConnell's plan would force 50 million Americans to retire. That is an outrageous number! It makes no sense that he could pass it without the help of Republican-controlled Congress, which has already passed his own legislation in favor!"" She was also responsible for creating Medicare Part D and Medicaid when she served as House Majority Leader from Jan., 1995-98"" during her time on","Says ""Mitch McConnell's plan would force 50 million Americans to retire. That is an outrageous number! It makes no sense that he could pass it without the help of Republican-controlled Congress, which has already passed his own legislation in favor!"" She was also responsible for creating Medicare Part D and Medicaid when she served as House Majority Leader from Jan., 1995-98"" during her time on

[METADATA] speaker: shelly moore | subject: medicare;retirement | context: a campaign flier",0,shelly moore,medicare;retirement,a campaign flier,"[CONDITION] Label: FAKE | Speaker: shelly moore | Subject: medicare;retirement | Context: a campaign flier
[CLAIM]",0.0,0.0,0.0,0.0,0.0,1.0
"Says ""I am the only one in this country who has ever done it. I've never been able to do anything like that before, and no matter how hard you try... they're still coming through our border illegally into America"" . He also said he's not going for illegal entry as much of his time on Capitol Hill since 2016. ""I have always believed there is an economic opportunity here,"" but","Says ""I am the only one in this country who has ever done it. I've never been able to do anything like that before, and no matter how hard you try... they're still coming through our border illegally into America"" . He also said he's not going for illegal entry as much of his time on Capitol Hill since 2016. ""I have always believed there is an economic opportunity here,"" but

[METADATA] speaker: don blankenship | subject: immigration;economy | context: a debate",0,don blankenship,immigration;economy,a debate,"[CONDITION] Label: FAKE | Speaker: don blankenship | Subject: immigration;economy | Context: a debate
[CLAIM]",0.0,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408
"Says ""Bananas are now banned in the US. Banana trees will be replaced with bananas."" And if you're not eating banana, then it's time to get one out of your cupboard and eat them! 🍌🤔","Says ""Bananas are now banned in the US. Banana trees will be replaced with bananas."" And if you're not eating banana, then it's time to get one out of your cupboard and eat them! 🍌🤔

[METADATA] speaker: viral image | subject: animals;fake news;facebook fact-checks | context: a Facebook post",0,viral image,animals;fake news;facebook fact-checks,a Facebook post,"[CONDITION] Label: FAKE | Speaker: viral image | Subject: animals;fake news;facebook fact-checks | Context: a Facebook post
[CLAIM]",0.003487358335405588,0.01133391447365284,0.030514385551214218,0.046207498759031296,0.6198779344558716,0.28857889771461487
"Says he ""was a strong advocate for tax cuts. He was the first Democrat to support them."" But his opponent, Mitt Romney's Republican party leader and former governor of Massachusetts,"" voted against it in 2010 when Obama took office as president-elect . That made him one vote behind Bush on an important issue that would have affected millions more Americans' lives than just you or me could imagine!","Says he ""was a strong advocate for tax cuts. He was the first Democrat to support them."" But his opponent, Mitt Romney's Republican party leader and former governor of Massachusetts,"" voted against it in 2010 when Obama took office as president-elect . That made him one vote behind Bush on an important issue that would have affected millions more Americans' lives than just you or me could imagine!

[METADATA] speaker: nathan deal | subject: taxes | context: campaign flyer",0,nathan deal,taxes,campaign flyer,"[CONDITION] Label: FAKE | Speaker: nathan deal | Subject: taxes | Context: campaign flyer
[CLAIM]",0.26530611515045166,0.22448979318141937,0.22448979318141937,0.18367347121238708,0.10204081982374191,0.0
"Says Hillary Clinton ""has no experience with the healthcare system. She's been in charge of Medicare for millions and has never seen it work properly or efficiently."" When asked about her own past, she said that when Congress passed Obamacare he was surprised to learn how much had gone wrong on his watch as president from 2009-2013"" because Obama failed him so badly during those two years at home","Says Hillary Clinton ""has no experience with the healthcare system. She's been in charge of Medicare for millions and has never seen it work properly or efficiently."" When asked about her own past, she said that when Congress passed Obamacare he was surprised to learn how much had gone wrong on his watch as president from 2009-2013"" because Obama failed him so badly during those two years at home

[METADATA] speaker: martha mcsally | subject: health check | context: a campaign ad",0,martha mcsally,health check,a campaign ad,"[CONDITION] Label: FAKE | Speaker: martha mcsally | Subject: health check | Context: a campaign ad
[CLAIM]",0.0,0.0,0.10000000149011612,0.5,0.30000001192092896,0.10000000149011612
